window_id,clip_id,species,common_name,taxon_group,label,label_id,group,source,location,observation_date,split,clip_offset_s,n_windows_in_clip
7079,3061,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,25.5,20
7080,3061,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,27.0,20
7081,3061,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,28.5,20
7082,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,0.0,20
7083,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,1.5,20
7084,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,3.0,20
7085,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,4.5,20
7086,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,6.0,20
7087,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,7.5,20
7088,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,9.0,20
7089,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,10.5,20
7090,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,12.0,20
7091,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,13.5,20
7092,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,15.0,20
7093,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,16.5,20
7094,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,18.0,20
7095,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,19.5,20
7096,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,21.0,20
7097,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,22.5,20
7098,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,24.0,20
7099,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,25.5,20
7100,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,27.0,20
7101,3062,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,28.5,20
7102,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,0.0,30
7103,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,3.0,30
7104,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,6.0,30
7105,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,9.0,30
7106,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,12.0,30
7107,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,15.0,30
7108,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,18.0,30
7109,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,21.0,30
7110,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,25.5,30
7111,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,28.5,30
7112,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,31.5,30
7113,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,34.5,30
7114,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,37.5,30
7115,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,40.5,30
7116,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,43.5,30
7117,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,46.5,30
7118,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,49.5,30
7119,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,52.5,30
7120,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,55.5,30
7121,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,58.5,30
7122,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,61.5,30
7123,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,64.5,30
7124,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,69.0,30
7125,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,72.0,30
7126,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,75.0,30
7127,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,78.0,30
7128,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,81.0,30
7129,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,84.0,30
7130,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,87.0,30
7131,3063,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,90.0,30
7132,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,0.0,22
7133,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,1.5,22
7134,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,3.0,22
7135,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,4.5,22
7136,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,6.0,22
7137,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,7.5,22
7138,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,9.0,22
7139,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,10.5,22
7140,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,12.0,22
7141,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,13.5,22
7142,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,15.0,22
7143,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,16.5,22
7144,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,18.0,22
7145,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,19.5,22
7146,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,21.0,22
7147,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,22.5,22
7148,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,24.0,22
7149,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,25.5,22
7150,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,27.0,22
7151,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,28.5,22
7152,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,30.0,22
7153,3064,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,31.5,22
7154,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,0.0,18
7155,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,1.5,18
7156,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,3.0,18
7157,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,4.5,18
7158,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,6.0,18
7159,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,7.5,18
7160,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,9.0,18
7161,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,10.5,18
7162,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,12.0,18
7163,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,13.5,18
7164,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,15.0,18
7165,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,16.5,18
7166,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,18.0,18
7167,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,19.5,18
7168,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,21.0,18
7169,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,22.5,18
7170,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,24.0,18
7171,3065,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,25.5,18
7172,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,0.0,30
7173,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,1.5,30
7174,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,4.5,30
7175,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,6.0,30
7176,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,9.0,30
7177,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,10.5,30
7178,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,12.0,30
7179,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,15.0,30
7180,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,16.5,30
7181,3066,Balaenoptera physalus,Fin whale,baleen whale,Balaenoptera_physalus,2,watkins:61079,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")",Georges Bank,1961-09-27T00:00:00Z,val,18.0,30
