source,site_id,lat,lon,coord_precision_km,date,species,common_name,taxon_group,n_detections,n_events,ecotypes
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-06,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,88,41,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,46,23,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,70,26,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,48,23,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-11,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,46,21,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,39,22,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,42,24,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,23,16,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,27,20,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,45,21,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-18,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,29,18,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,24,19,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,33,23,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,28,24,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,35,17,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,15,10,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,17,15,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,13,9,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-02-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,23,17,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,16,14,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,11,10,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,15,12,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,20,15,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,14,12,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,15,13,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-09,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,20,14,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-09,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,30,23,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,40,24,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,24,20,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,23,17,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,28,14,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,14,11,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-18,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,17,12,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,28,18,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,17,15,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,19,13,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-21,Balaenoptera physalus,Fin whale,baleen whale,2,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,16,13,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,11,9,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,8,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-31,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,35,20,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-03-31,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,16,11,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,19,16,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,15,12,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,8,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-09,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,20,16,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-18,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,11,9,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,9,9,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,10,10,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-25,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,11,8,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,21,14,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-04-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,8,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-12,Balaenoptera physalus,Fin whale,baleen whale,15,12,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-18,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-18,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,8,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-21,Balaenoptera physalus,Fin whale,baleen whale,9,9,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,10,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,9,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-05-30,Balaenoptera physalus,Fin whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-07,Balaenoptera physalus,Fin whale,baleen whale,8,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-09,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-09,Balaenoptera physalus,Fin whale,baleen whale,11,9,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-13,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-22,Balaenoptera physalus,Fin whale,baleen whale,2,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-06-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-02,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-03,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-09,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-12,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,9,8,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-15,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-07-31,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,9,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-25,Balaenoptera physalus,Fin whale,baleen whale,7,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-27,Balaenoptera physalus,Fin whale,baleen whale,6,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,8,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,7,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-08-30,Balaenoptera physalus,Fin whale,baleen whale,6,6,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-06,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,5,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-09,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-15,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:MaudRise2014,-65.0,2.5,1.0,2014-09-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:RossSea2014,-75.0198,164.5918,1.0,2014-03-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,104,30,
