clip,window,species,common_name,tape,orig_sr,duration_s,pad_s,gain_db,split
6301901A,2,Megaptera novaeangliae,Humpback whale,63019,14900,122.915,0.0,12.23,train
6301901A,3,Megaptera novaeangliae,Humpback whale,63019,14900,122.915,0.0,-12.35,train
6301901A,4,Megaptera novaeangliae,Humpback whale,63019,14900,122.915,0.0,-2.37,train
6301901B,0,Megaptera novaeangliae,Humpback whale,63019,14900,9.365,0.0,-3.82,train
6301901B,1,Megaptera novaeangliae,Humpback whale,63019,14900,9.365,0.0,-15.02,train
6301901B,2,Megaptera novaeangliae,Humpback whale,63019,14900,9.365,0.0,-31.11,train
6301901B,3,Megaptera novaeangliae,Humpback whale,63019,14900,9.365,0.0,-2.53,train
6301901B,4,Megaptera novaeangliae,Humpback whale,63019,14900,9.365,0.0,-22.81,train
6301901C,0,Megaptera novaeangliae,Humpback whale,63019,14900,9.94,0.0,2.05,train
6301901C,1,Megaptera novaeangliae,Humpback whale,63019,14900,9.94,0.0,11.53,train
6301901C,2,Megaptera novaeangliae,Humpback whale,63019,14900,9.94,0.0,-20.84,train
6301901C,3,Megaptera novaeangliae,Humpback whale,63019,14900,9.94,0.0,-18.99,train
6301901C,4,Megaptera novaeangliae,Humpback whale,63019,14900,9.94,0.0,-14.08,train
6301901D,0,Megaptera novaeangliae,Humpback whale,63019,14900,9.579,0.0,-0.74,train
6301901D,1,Megaptera novaeangliae,Humpback whale,63019,14900,9.579,0.0,0.26,train
6301901D,2,Megaptera novaeangliae,Humpback whale,63019,14900,9.579,0.0,0.35,train
6301901D,3,Megaptera novaeangliae,Humpback whale,63019,14900,9.579,0.0,-12.1,train
6301901D,4,Megaptera novaeangliae,Humpback whale,63019,14900,9.579,0.0,6.01,train
6301901E,0,Megaptera novaeangliae,Humpback whale,63019,14900,71.874,0.0,-26.01,train
6301901E,1,Megaptera novaeangliae,Humpback whale,63019,14900,71.874,0.0,-8.19,train
6301901E,2,Megaptera novaeangliae,Humpback whale,63019,14900,71.874,0.0,-13.47,train
6301901E,3,Megaptera novaeangliae,Humpback whale,63019,14900,71.874,0.0,22.27,train
6301901E,4,Megaptera novaeangliae,Humpback whale,63019,14900,71.874,0.0,7.72,train
6301901F,0,Megaptera novaeangliae,Humpback whale,63019,14900,12.523,0.0,-4.12,train
6301901F,1,Megaptera novaeangliae,Humpback whale,63019,14900,12.523,0.0,14.01,train
6301901F,2,Megaptera novaeangliae,Humpback whale,63019,14900,12.523,0.0,-7.91,train
6301901F,3,Megaptera novaeangliae,Humpback whale,63019,14900,12.523,0.0,11.14,train
6301901F,4,Megaptera novaeangliae,Humpback whale,63019,14900,12.523,0.0,-19.8,train
6301901G,0,Megaptera novaeangliae,Humpback whale,63019,14900,11.098,0.0,11.81,train
6301901G,1,Megaptera novaeangliae,Humpback whale,63019,14900,11.098,0.0,9.57,train
6301901G,2,Megaptera novaeangliae,Humpback whale,63019,14900,11.098,0.0,9.18,train
6301901G,3,Megaptera novaeangliae,Humpback whale,63019,14900,11.098,0.0,14.67,train
6301901G,4,Megaptera novaeangliae,Humpback whale,63019,14900,11.098,0.0,13.89,train
6301901H,0,Megaptera novaeangliae,Humpback whale,63019,14900,114.044,0.0,-1.66,train
6301901H,1,Megaptera novaeangliae,Humpback whale,63019,14900,114.044,0.0,-12.71,train
6301901H,2,Megaptera novaeangliae,Humpback whale,63019,14900,114.044,0.0,-2.69,train
6301901H,3,Megaptera novaeangliae,Humpback whale,63019,14900,114.044,0.0,-6.01,train
6301901H,4,Megaptera novaeangliae,Humpback whale,63019,14900,114.044,0.0,-8.81,train
6301901I,0,Megaptera novaeangliae,Humpback whale,63019,14900,30.964,0.0,1.2,train
6301901I,1,Megaptera novaeangliae,Humpback whale,63019,14900,30.964,0.0,-1.97,train
6301901I,2,Megaptera novaeangliae,Humpback whale,63019,14900,30.964,0.0,-14.8,train
6301901I,3,Megaptera novaeangliae,Humpback whale,63019,14900,30.964,0.0,-10.78,train
6301901I,4,Megaptera novaeangliae,Humpback whale,63019,14900,30.964,0.0,-0.48,train
6301901J,0,Megaptera novaeangliae,Humpback whale,63019,14900,1.248,0.752,2.4,train
6301901K,0,Megaptera novaeangliae,Humpback whale,63019,14900,0.838,1.161,11.47,train
6301901L,0,Megaptera novaeangliae,Humpback whale,63019,14900,709.057,0.0,13.66,train
6301901L,1,Megaptera novaeangliae,Humpback whale,63019,14900,709.057,0.0,-8.47,train
6301901L,2,Megaptera novaeangliae,Humpback whale,63019,14900,709.057,0.0,-10.05,train
6301901L,3,Megaptera novaeangliae,Humpback whale,63019,14900,709.057,0.0,0.48,train
6301901L,4,Megaptera novaeangliae,Humpback whale,63019,14900,709.057,0.0,0.8,train
6301901M,0,Megaptera novaeangliae,Humpback whale,63019,14900,119.887,0.0,-29.99,train
6301901M,1,Megaptera novaeangliae,Humpback whale,63019,14900,119.887,0.0,-12.23,train
6301901M,2,Megaptera novaeangliae,Humpback whale,63019,14900,119.887,0.0,9.8,train
6301901M,3,Megaptera novaeangliae,Humpback whale,63019,14900,119.887,0.0,-4.94,train
6301901M,4,Megaptera novaeangliae,Humpback whale,63019,14900,119.887,0.0,10.72,train
6301901N,0,Megaptera novaeangliae,Humpback whale,63019,14900,105.071,0.0,-26.11,train
6301901N,1,Megaptera novaeangliae,Humpback whale,63019,14900,105.071,0.0,5.91,train
6301901N,2,Megaptera novaeangliae,Humpback whale,63019,14900,105.071,0.0,9.18,train
6301901N,3,Megaptera novaeangliae,Humpback whale,63019,14900,105.071,0.0,-8.54,train
6301901N,4,Megaptera novaeangliae,Humpback whale,63019,14900,105.071,0.0,-17.32,train
6301901O,0,Megaptera novaeangliae,Humpback whale,63019,14900,10.328,0.0,-19.11,train
6301901O,1,Megaptera novaeangliae,Humpback whale,63019,14900,10.328,0.0,-38.73,train
6301901O,2,Megaptera novaeangliae,Humpback whale,63019,14900,10.328,0.0,2.39,train
6301901O,3,Megaptera novaeangliae,Humpback whale,63019,14900,10.328,0.0,5.13,train
6301901O,4,Megaptera novaeangliae,Humpback whale,63019,14900,10.328,0.0,13.76,train
6301901P,0,Megaptera novaeangliae,Humpback whale,63019,14900,11.075,0.0,-12.08,train
6301901P,1,Megaptera novaeangliae,Humpback whale,63019,14900,11.075,0.0,0.71,train
6301901P,2,Megaptera novaeangliae,Humpback whale,63019,14900,11.075,0.0,-26.18,train
6301901P,3,Megaptera novaeangliae,Humpback whale,63019,14900,11.075,0.0,-16.1,train
6301901P,4,Megaptera novaeangliae,Humpback whale,63019,14900,11.075,0.0,1.6,train
6301901Q,0,Megaptera novaeangliae,Humpback whale,63019,14900,11.871,0.0,-8.32,train
6301901Q,1,Megaptera novaeangliae,Humpback whale,63019,14900,11.871,0.0,-29.05,train
6301901Q,2,Megaptera novaeangliae,Humpback whale,63019,14900,11.871,0.0,9.35,train
6301901Q,3,Megaptera novaeangliae,Humpback whale,63019,14900,11.871,0.0,-9.16,train
6301901Q,4,Megaptera novaeangliae,Humpback whale,63019,14900,11.871,0.0,3.81,train
6301901R,0,Megaptera novaeangliae,Humpback whale,63019,14900,15.157,0.0,-10.66,train
6301901R,1,Megaptera novaeangliae,Humpback whale,63019,14900,15.157,0.0,14.16,train
6301901R,2,Megaptera novaeangliae,Humpback whale,63019,14900,15.157,0.0,-26.87,train
6301901R,3,Megaptera novaeangliae,Humpback whale,63019,14900,15.157,0.0,-28.44,train
6301901R,4,Megaptera novaeangliae,Humpback whale,63019,14900,15.157,0.0,-1.53,train
6301901S,0,Megaptera novaeangliae,Humpback whale,63019,14900,2.411,0.0,4.42,train
6301901T,0,Megaptera novaeangliae,Humpback whale,63019,14900,152.999,0.0,-14.59,train
6301901T,1,Megaptera novaeangliae,Humpback whale,63019,14900,152.999,0.0,-15.37,train
6301901T,2,Megaptera novaeangliae,Humpback whale,63019,14900,152.999,0.0,-16.87,train
6301901T,3,Megaptera novaeangliae,Humpback whale,63019,14900,152.999,0.0,-22.89,train
6301901T,4,Megaptera novaeangliae,Humpback whale,63019,14900,152.999,0.0,-26.45,train
6301901U,0,Megaptera novaeangliae,Humpback whale,63019,14900,14.028,0.0,23.81,train
6301901U,1,Megaptera novaeangliae,Humpback whale,63019,14900,14.028,0.0,-13.71,train
6301901U,2,Megaptera novaeangliae,Humpback whale,63019,14900,14.028,0.0,12.14,train
6301901U,3,Megaptera novaeangliae,Humpback whale,63019,14900,14.028,0.0,-1.9,train
6301901U,4,Megaptera novaeangliae,Humpback whale,63019,14900,14.028,0.0,23.67,train
6301901V,0,Megaptera novaeangliae,Humpback whale,63019,14900,11.193,0.0,-17.33,train
6301901V,1,Megaptera novaeangliae,Humpback whale,63019,14900,11.193,0.0,3.35,train
6301901V,2,Megaptera novaeangliae,Humpback whale,63019,14900,11.193,0.0,-10.88,train
6301901V,3,Megaptera novaeangliae,Humpback whale,63019,14900,11.193,0.0,4.38,train
6301901V,4,Megaptera novaeangliae,Humpback whale,63019,14900,11.193,0.0,-9.44,train
63043001,0,Megaptera novaeangliae,Humpback whale,63043,14900,5.447,0.0,-4.34,train
63043001,1,Megaptera novaeangliae,Humpback whale,63043,14900,5.447,0.0,-21.44,train
63043001,2,Megaptera novaeangliae,Humpback whale,63043,14900,5.447,0.0,-17.38,train
63043001,3,Megaptera novaeangliae,Humpback whale,63043,14900,5.447,0.0,8.92,train
63043002,0,Megaptera novaeangliae,Humpback whale,63043,14900,5.911,0.0,1.68,train
63043002,1,Megaptera novaeangliae,Humpback whale,63043,14900,5.911,0.0,-38.5,train
63043002,2,Megaptera novaeangliae,Humpback whale,63043,14900,5.911,0.0,-30.43,train
63043002,3,Megaptera novaeangliae,Humpback whale,63043,14900,5.911,0.0,1.43,train
63043003,0,Megaptera novaeangliae,Humpback whale,63043,14900,8.649,0.0,-16.68,train
63043003,1,Megaptera novaeangliae,Humpback whale,63043,14900,8.649,0.0,-18.61,train
63043003,2,Megaptera novaeangliae,Humpback whale,63043,14900,8.649,0.0,-20.94,train
63043003,3,Megaptera novaeangliae,Humpback whale,63043,14900,8.649,0.0,8.31,train
63043003,4,Megaptera novaeangliae,Humpback whale,63043,14900,8.649,0.0,1.68,train
63043004,0,Megaptera novaeangliae,Humpback whale,63043,14900,3.331,0.0,9.5,train
63043004,1,Megaptera novaeangliae,Humpback whale,63043,14900,3.331,0.0,12.03,train
63043005,0,Megaptera novaeangliae,Humpback whale,63043,14900,8.27,0.0,15.8,train
63043005,1,Megaptera novaeangliae,Humpback whale,63043,14900,8.27,0.0,0.36,train
63043005,2,Megaptera novaeangliae,Humpback whale,63043,14900,8.27,0.0,-15.32,train
63043005,3,Megaptera novaeangliae,Humpback whale,63043,14900,8.27,0.0,-26.07,train
63043005,4,Megaptera novaeangliae,Humpback whale,63043,14900,8.27,0.0,16.0,train
63043006,0,Megaptera novaeangliae,Humpback whale,63043,14900,4.321,0.0,9.16,train
63043006,1,Megaptera novaeangliae,Humpback whale,63043,14900,4.321,0.0,-0.11,train
63043006,2,Megaptera novaeangliae,Humpback whale,63043,14900,4.321,0.0,-21.0,train
63043007,0,Megaptera novaeangliae,Humpback whale,63043,14900,12.798,0.0,-26.41,train
63043007,1,Megaptera novaeangliae,Humpback whale,63043,14900,12.798,0.0,4.39,train
63043007,2,Megaptera novaeangliae,Humpback whale,63043,14900,12.798,0.0,-20.08,train
63043007,3,Megaptera novaeangliae,Humpback whale,63043,14900,12.798,0.0,-16.65,train
63043007,4,Megaptera novaeangliae,Humpback whale,63043,14900,12.798,0.0,16.55,train
63043008,0,Megaptera novaeangliae,Humpback whale,63043,14900,107.05,0.0,6.28,train
63043008,1,Megaptera novaeangliae,Humpback whale,63043,14900,107.05,0.0,-8.65,train
63043008,2,Megaptera novaeangliae,Humpback whale,63043,14900,107.05,0.0,-16.95,train
63043008,3,Megaptera novaeangliae,Humpback whale,63043,14900,107.05,0.0,-6.27,train
63043008,4,Megaptera novaeangliae,Humpback whale,63043,14900,107.05,0.0,-4.96,train
63043009,0,Megaptera novaeangliae,Humpback whale,63043,14900,52.316,0.0,13.46,train
63043009,1,Megaptera novaeangliae,Humpback whale,63043,14900,52.316,0.0,17.74,train
63043009,2,Megaptera novaeangliae,Humpback whale,63043,14900,52.316,0.0,-18.41,train
63043009,3,Megaptera novaeangliae,Humpback whale,63043,14900,52.316,0.0,3.43,train
63043009,4,Megaptera novaeangliae,Humpback whale,63043,14900,52.316,0.0,-9.95,train
6304300A,0,Megaptera novaeangliae,Humpback whale,63043,14900,94.95,0.0,-12.34,train
6304300A,1,Megaptera novaeangliae,Humpback whale,63043,14900,94.95,0.0,-14.63,train
6304300A,2,Megaptera novaeangliae,Humpback whale,63043,14900,94.95,0.0,-18.92,train
6304300A,3,Megaptera novaeangliae,Humpback whale,63043,14900,94.95,0.0,6.94,train
6304300A,4,Megaptera novaeangliae,Humpback whale,63043,14900,94.95,0.0,-1.92,train
6304300B,0,Megaptera novaeangliae,Humpback whale,63043,14900,172.624,0.0,5.91,train
6304300B,1,Megaptera novaeangliae,Humpback whale,63043,14900,172.624,0.0,5.21,train
6304300B,2,Megaptera novaeangliae,Humpback whale,63043,14900,172.624,0.0,6.49,train
6304300B,3,Megaptera novaeangliae,Humpback whale,63043,14900,172.624,0.0,3.77,train
6304300B,4,Megaptera novaeangliae,Humpback whale,63043,14900,172.624,0.0,-22.31,train
6304300C,0,Megaptera novaeangliae,Humpback whale,63043,14900,180.473,0.0,-5.1,train
6304300C,1,Megaptera novaeangliae,Humpback whale,63043,14900,180.473,0.0,2.83,train
6304300C,2,Megaptera novaeangliae,Humpback whale,63043,14900,180.473,0.0,-5.19,train
6304300C,3,Megaptera novaeangliae,Humpback whale,63043,14900,180.473,0.0,-5.25,train
6304300C,4,Megaptera novaeangliae,Humpback whale,63043,14900,180.473,0.0,-14.32,train
6304300D,0,Megaptera novaeangliae,Humpback whale,63043,14900,11.806,0.0,7.97,train
6304300D,1,Megaptera novaeangliae,Humpback whale,63043,14900,11.806,0.0,1.13,train
6304300D,2,Megaptera novaeangliae,Humpback whale,63043,14900,11.806,0.0,3.99,train
6304300D,3,Megaptera novaeangliae,Humpback whale,63043,14900,11.806,0.0,1.92,train
6304300D,4,Megaptera novaeangliae,Humpback whale,63043,14900,11.806,0.0,-5.99,train
6304300E,0,Megaptera novaeangliae,Humpback whale,63043,14900,13.003,0.0,-22.49,train
6304300E,1,Megaptera novaeangliae,Humpback whale,63043,14900,13.003,0.0,-11.81,train
6304300E,2,Megaptera novaeangliae,Humpback whale,63043,14900,13.003,0.0,-12.23,train
6304300E,3,Megaptera novaeangliae,Humpback whale,63043,14900,13.003,0.0,-12.54,train
6304300E,4,Megaptera novaeangliae,Humpback whale,63043,14900,13.003,0.0,-4.22,train
6304300F,0,Megaptera novaeangliae,Humpback whale,63043,14900,27.748,0.0,5.82,train
6304300F,1,Megaptera novaeangliae,Humpback whale,63043,14900,27.748,0.0,-10.42,train
6304300F,2,Megaptera novaeangliae,Humpback whale,63043,14900,27.748,0.0,-24.47,train
6304300F,3,Megaptera novaeangliae,Humpback whale,63043,14900,27.748,0.0,-27.23,train
6304300F,4,Megaptera novaeangliae,Humpback whale,63043,14900,27.748,0.0,6.61,train
6304300G,0,Megaptera novaeangliae,Humpback whale,63043,14900,523.453,0.0,-22.88,train
6304300G,1,Megaptera novaeangliae,Humpback whale,63043,14900,523.453,0.0,-1.69,train
6304300G,2,Megaptera novaeangliae,Humpback whale,63043,14900,523.453,0.0,-8.93,train
6304300G,3,Megaptera novaeangliae,Humpback whale,63043,14900,523.453,0.0,3.86,train
6304300G,4,Megaptera novaeangliae,Humpback whale,63043,14900,523.453,0.0,-12.17,train
6304300H,0,Megaptera novaeangliae,Humpback whale,63043,14900,11.78,0.0,-25.36,train
6304300H,1,Megaptera novaeangliae,Humpback whale,63043,14900,11.78,0.0,-20.23,train
6304300H,2,Megaptera novaeangliae,Humpback whale,63043,14900,11.78,0.0,-10.68,train
6304300H,3,Megaptera novaeangliae,Humpback whale,63043,14900,11.78,0.0,-2.23,train
6304300H,4,Megaptera novaeangliae,Humpback whale,63043,14900,11.78,0.0,-6.59,train
6304300I,0,Megaptera novaeangliae,Humpback whale,63043,14900,14.339,0.0,-33.09,train
6304300I,1,Megaptera novaeangliae,Humpback whale,63043,14900,14.339,0.0,-18.05,train
6304300I,2,Megaptera novaeangliae,Humpback whale,63043,14900,14.339,0.0,4.68,train
6304300I,3,Megaptera novaeangliae,Humpback whale,63043,14900,14.339,0.0,15.09,train
6304300I,4,Megaptera novaeangliae,Humpback whale,63043,14900,14.339,0.0,1.0,train
6304300J,0,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,-5.84,train
6304300J,1,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,-24.69,train
6304300J,2,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,5.66,train
6304300J,3,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,13.05,train
6304300J,4,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,12.24,train
6304300K,0,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,-29.29,train
6304300K,1,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,-28.57,train
6304300K,2,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,-4.13,train
6304300K,3,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,12.18,train
6304300K,4,Megaptera novaeangliae,Humpback whale,63043,14900,14.355,0.0,-13.51,train
6304300L,0,Megaptera novaeangliae,Humpback whale,63043,14900,14.135,0.0,-7.58,train
6304300L,1,Megaptera novaeangliae,Humpback whale,63043,14900,14.135,0.0,-26.05,train
6304300L,2,Megaptera novaeangliae,Humpback whale,63043,14900,14.135,0.0,17.54,train
6304300L,3,Megaptera novaeangliae,Humpback whale,63043,14900,14.135,0.0,-14.68,train
6304300L,4,Megaptera novaeangliae,Humpback whale,63043,14900,14.135,0.0,-25.53,train
6304300M,0,Megaptera novaeangliae,Humpback whale,63043,14900,7.56,0.0,-36.02,train
6304300M,1,Megaptera novaeangliae,Humpback whale,63043,14900,7.56,0.0,-1.68,train
6304300M,2,Megaptera novaeangliae,Humpback whale,63043,14900,7.56,0.0,-17.09,train
6304300M,3,Megaptera novaeangliae,Humpback whale,63043,14900,7.56,0.0,6.75,train
6304300M,4,Megaptera novaeangliae,Humpback whale,63043,14900,7.56,0.0,4.54,train
6304300N,0,Megaptera novaeangliae,Humpback whale,63043,14900,17.2,0.0,-0.2,train
6304300N,1,Megaptera novaeangliae,Humpback whale,63043,14900,17.2,0.0,8.2,train
6304300N,2,Megaptera novaeangliae,Humpback whale,63043,14900,17.2,0.0,2.29,train
6304300N,3,Megaptera novaeangliae,Humpback whale,63043,14900,17.2,0.0,-21.96,train
6304300N,4,Megaptera novaeangliae,Humpback whale,63043,14900,17.2,0.0,-11.92,train
6304300O,0,Megaptera novaeangliae,Humpback whale,63043,14900,15.45,0.0,-42.36,train
6304300O,1,Megaptera novaeangliae,Humpback whale,63043,14900,15.45,0.0,-25.83,train
6304300O,2,Megaptera novaeangliae,Humpback whale,63043,14900,15.45,0.0,-15.37,train
6304300O,3,Megaptera novaeangliae,Humpback whale,63043,14900,15.45,0.0,-7.03,train
6304300O,4,Megaptera novaeangliae,Humpback whale,63043,14900,15.45,0.0,9.83,train
6702600F,0,Eschrichtius robustus,Gray whale,67026,2000,5.45,0.0,18.3,test
6702600F,1,Eschrichtius robustus,Gray whale,67026,2000,5.45,0.0,-12.59,test
6702600F,2,Eschrichtius robustus,Gray whale,67026,2000,5.45,0.0,-11.59,test
6702600F,3,Eschrichtius robustus,Gray whale,67026,2000,5.45,0.0,-15.49,test
6702600G,0,Eschrichtius robustus,Gray whale,67026,2000,6.918,0.0,-8.8,test
6702600G,1,Eschrichtius robustus,Gray whale,67026,2000,6.918,0.0,-5.02,test
6702600G,2,Eschrichtius robustus,Gray whale,67026,2000,6.918,0.0,-16.18,test
6702600G,3,Eschrichtius robustus,Gray whale,67026,2000,6.918,0.0,-2.39,test
6702600G,4,Eschrichtius robustus,Gray whale,67026,2000,6.918,0.0,-12.31,test
6702600H,0,Eschrichtius robustus,Gray whale,67026,2000,4.585,0.0,-5.48,test
6702600H,1,Eschrichtius robustus,Gray whale,67026,2000,4.585,0.0,-14.32,test
6702600H,2,Eschrichtius robustus,Gray whale,67026,2000,4.585,0.0,-16.81,test
6702600I,0,Eschrichtius robustus,Gray whale,67026,2000,4.195,0.0,13.14,test
6702600I,1,Eschrichtius robustus,Gray whale,67026,2000,4.195,0.0,-11.82,test
6702600I,2,Eschrichtius robustus,Gray whale,67026,2000,4.195,0.0,-10.79,test
70014001,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,1.132,0.868,-16.78,train
70014002,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,1.179,0.821,-27.88,train
70014003,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,1.284,0.716,-21.58,train
70014005,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,1.371,0.628,0.28,train
70014006,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,1.371,0.628,-15.07,train
70014007,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,1.296,0.704,-16.98,train
70014008,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,0.809,1.191,-24.73,train
70014009,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,1.104,0.896,-40.63,train
7001400A,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,1.024,0.976,-1.87,train
7001400B,0,Eubalaena glacialis,North Atlantic right whale,70014,20480,1.055,0.945,-4.05,train
